lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_status,call_reason,snr_sm_id,cycle,Reason_for_not_interested,language,watched_percentage,Lead_Status
USR1111,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1006MG,consideration,successful,interested_for_conversion,SNR502MG,3,Will join in final year,Telugu,3.0,Yet to convert Lead
USR1111,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1006MG,consideration,successful,followup_for_conversion,SNR502MG,3,Will join in final year,Telugu,3.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,awareness,successful,post_demo_followup,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,consideration,successful,interested_for_conversion,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,consideration,successful,followup_for_conversion,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1112,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1006MG,conversion,successful,successful_conversion,SNR502MG,3,Shown Interest,Telugu,4.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,Lead Stage,unsuccessful,demo_schedule,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,awareness,successful,post_demo_followup,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,consideration,successful,interested_for_conversion,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,consideration,unsuccessful,followup_for_conversion,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,consideration,successful,followup_for_conversion,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1113,21,FEMALE,Visakhapatnam,Degree,Lawyer,SEO,JNR1006MG,conversion,successful,successful_conversion,SNR502MG,3,Shown Interest,Telugu,30.0,Yet to convert Lead
USR1114,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1114,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1114,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1115,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1006MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,3,Cannot afford,Telugu,35.0,Yet to convert Lead
USR1115,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,3,Cannot afford,Telugu,35.0,Yet to convert Lead
USR1115,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,3,Cannot afford,Telugu,35.0,Yet to convert Lead
USR1115,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,3,Cannot afford,Telugu,35.0,Yet to convert Lead
USR1115,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1006MG,awareness,successful,post_demo_followup,SNR502MG,3,Cannot afford,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,awareness,successful,post_demo_followup,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,consideration,successful,interested_for_conversion,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,consideration,unsuccessful,followup_for_conversion,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1117,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1006MG,consideration,successful,followup_for_conversion,SNR502MG,4,No time for student,Telugu,35.0,Yet to convert Lead
USR1118,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1006MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,4,Wants offline classes,Telugu,8.0,Yet to convert Lead
USR1118,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,4,Wants offline classes,Telugu,8.0,Yet to convert Lead
USR1118,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,4,Wants offline classes,Telugu,8.0,Yet to convert Lead
USR1118,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,4,Wants offline classes,Telugu,8.0,Yet to convert Lead
USR1118,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1006MG,awareness,successful,post_demo_followup,SNR502MG,4,Wants offline classes,Telugu,8.0,Yet to convert Lead
USR1119,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1119,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1119,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1120,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1006MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1120,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1006MG,Lead Stage,successful,lead_introduction,SNR502MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1120,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1006MG,Lead Stage,successful,demo_schedule,SNR502MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1120,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1006MG,Lead Stage,successful,demo_not_attended,SNR502MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1121,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,1,No time for student,Info Unavailable,0,Yet to convert Lead
USR1121,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,1,No time for student,Info Unavailable,0,Yet to convert Lead
USR1121,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,1,No time for student,Info Unavailable,0,Yet to convert Lead
USR1121,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1007MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,1,No time for student,Info Unavailable,0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,awareness,successful,post_demo_followup,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,consideration,successful,interested_for_conversion,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,consideration,successful,followup_for_conversion,SNR502MG,1,No time for student,Telugu,11.0,Yet to convert Lead
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,1,Cannot afford,Hindi,40.0,Yet to convert Lead
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,1,Cannot afford,Hindi,40.0,Yet to convert Lead
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,1,Cannot afford,Hindi,40.0,Yet to convert Lead
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,1,Cannot afford,Hindi,40.0,Yet to convert Lead
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,awareness,successful,post_demo_followup,SNR502MG,1,Cannot afford,Hindi,40.0,Yet to convert Lead
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,awareness,successful,post_demo_followup,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,consideration,successful,interested_for_conversion,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,consideration,successful,followup_for_conversion,SNR502MG,2,No time for student,English,14.0,Yet to convert Lead
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,Lead Stage,unsuccessful,lead_introduction,SNR502MG,2,Student not interested in domain,Hindi,17.0,Yet to convert Lead
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,2,Student not interested in domain,Hindi,17.0,Yet to convert Lead
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,2,Student not interested in domain,Hindi,17.0,Yet to convert Lead
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,2,Student not interested in domain,Hindi,17.0,Yet to convert Lead
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,awareness,successful,post_demo_followup,SNR502MG,2,Student not interested in domain,Hindi,17.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_not_attended,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,unsuccessful,demo_not_attended,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,awareness,successful,post_demo_followup,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,successful,interested_for_conversion,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,successful,followup_for_conversion,SNR502MG,3,No time for student,English,45.0,Yet to convert Lead
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,lead_introduction,SNR502MG,3,Shown Interest,English,20.0,Yet to convert Lead
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,Lead Stage,successful,demo_schedule,SNR502MG,3,Shown Interest,English,20.0,Yet to convert Lead
